-1
-1
0
0
-1
1
-1
0
0
-1
0
1
-1
-1
-1
0
1
-1
0
-1
1
1
-1
0
1
-1
-1
-1
1
-1
-1
1
-1
-32
-1
1
-1
-1
0
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
0
1
-32
-1
0
-1
-1
-1
0
-1
-1
0
-1
1
-1
-1
-1
-1
0
-32
0
1
-1
0
-32
1
-1
-1
0
1
-1
-1
-1
0
-1
0
-1
-1
0
1
-1
-1
0
1
-1
-1
-32
0
0
-1
-32
1
-1
1
-1
-32
0
-1
1
-1
-1
0
0
-1
0
0
-32
-1
-1
-1
1
-1
1
-1
-1
-1
-1
0
-32
0
-32
1
-1
-1
0
0
-1
-1
0
1
-1
1
-1
-1
0
-1
-1
0
-1
0
1
-1
1
-1
-1
0
0
-1
1
1
-1
0
-1
-32
-1
1
-1
-1
0
-1
-1
1
-1
-1
0
-1
-1
-1
0
1
-1
-1
1
1
-1
0
-1
-1
0
0
-1
0
1
-32
0
-1
0
-1
1
1
-1
0
1
-1
0
1
-1
1
-1
1
-1
-1
0
-1
-57
-57
0
-1
-1
1
-1
1
0
-1
0
-1
0
-1
0
-1
-1
1
-1
-1
-1
-32
0
-1
-32
-1
-1
-1
0
1
-32
-1
0
-1
-1
-1
-32
-1
-1
0
-1
1
1
-1
0
-1
-1
-1
-1
0
1
1
-32
-1
-1
-1
0
-1
0
1
1
-1
0
-1
-1
0
-1
1
1
-1
0
-1
-32
1
-32
-1
0
-1
1
0
-1
0
-1
0
1
1
-1
-1
-1
0
-1
0
-1
-1
0
1
-1
-32
-1
1
-1
0
0
-32
0
1
-1
-1
-1
-1
-1
0
1
-1
-1
-32
0
-1
1
-1
-1
-1
1
-1
-1
0
-1
0
1
-1
-1
1
1
-1
1
0
-32
0
-1
0
-32
1
-1
-1
-32
-1
-1
1
1
0
-1
-1
0
-1
-1
-1
0
1
1
-1
-1
0
0
-1
0
-1
0
1
-1
0
-32
0
-1
0
1
1
-32
0
-1
-1
-1
-1
0
1
-1
1
-1
-32
0
-1
0
-1
1
-32
1
-1
0
-1
-1
0
-1
-32
0
-1
1
-1
1
1
-32
0
-1
-1
-1
-1
0
1
-1
1
-1
-32
0
-1
0
-1
-1
-1
1
-1
0
-1
-1
0
-1
-32
0
-1
-1
-1
0
1
-1
0
-1
-1
-57
-1
0
-1
1
-1
-1
-1
0
-1
1
-1
1
-1
-1
-1
0
0
-1
-1
-1
-32
0
-1
1
-1
0
1
-1
0
-1
1
-1
1
-1
1
-1
-1
0
-1
-1
-32
0
-1
1
-1
-1
0
0
-1
0
-1
-1
0
-32
0
-1
0
-1
-1
-32
-1
-1
0
-32
-1
-1
1
-1
-1
-1
1
0
-1
0
0
1
0
-1
-1
-1
0
-1
-1
0
-1
0
-1
1
1
-1
-32
1
1
-1
-1
0
-1
-1
-32
0
-1
1
-1
-1
0
-32
-1
0
-32
-1
0
0
-1
0
-32
-1
0
0
-32
1
-1
0
1
1
-1
-1
-1
1
-32
0
-1
0
